Subject,sentence,type,Reading,Label,seg_Start,seg_End,t_ms,pF0,Avg(Subj-file),diff
10,D,3,1,1,1115.805,1910.561,1378,252.139,227.32,24.819
10,D,3,1,1,1115.805,1910.561,1379,252.025,227.32,24.705
10,D,3,1,1,1115.805,1910.561,1380,251.935,227.32,24.615
10,D,3,1,1,1115.805,1910.561,1381,251.41,227.32,24.09
10,D,3,1,1,1115.805,1910.561,1382,250.669,227.32,23.349
10,D,3,1,1,1115.805,1910.561,1383,250.07,227.32,22.75
10,D,3,1,1,1115.805,1910.561,1384,249.79,227.32,22.47
10,D,3,1,1,1115.805,1910.561,1385,249.168,227.32,21.848
10,D,3,1,1,1115.805,1910.561,1386,248.61,227.32,21.29
10,D,3,1,1,1115.805,1910.561,1387,248.287,227.32,20.967
10,D,3,1,1,1115.805,1910.561,1388,248.146,227.32,20.826
10,D,3,1,1,1115.805,1910.561,1389,248.435,227.32,21.115
10,D,3,1,1,1115.805,1910.561,1390,247.988,227.32,20.668
10,D,3,1,1,1115.805,1910.561,1391,247.726,227.32,20.406
10,D,3,1,1,1115.805,1910.561,1392,247.554,227.32,20.234
10,D,3,1,1,1115.805,1910.561,1393,247.254,227.32,19.934
10,D,3,1,1,1115.805,1910.561,1394,246.817,227.32,19.497
10,D,3,1,1,1115.805,1910.561,1395,246.567,227.32,19.247
10,D,3,1,1,1115.805,1910.561,1396,246.4,227.32,19.08
10,D,3,1,1,1115.805,1910.561,1397,246.371,227.32,19.051
10,D,3,1,1,1115.805,1910.561,1398,246.009,227.32,18.689
10,D,3,1,1,1115.805,1910.561,1399,245.896,227.32,18.576
10,D,3,1,1,1115.805,1910.561,1400,245.738,227.32,18.418
10,D,3,1,1,1115.805,1910.561,1401,245.422,227.32,18.102
10,D,3,1,1,1115.805,1910.561,1402,244.975,227.32,17.655
10,D,3,1,1,1115.805,1910.561,1403,244.881,227.32,17.561
10,D,3,1,1,1115.805,1910.561,1404,244.781,227.32,17.461
10,D,3,1,1,1115.805,1910.561,1405,244.977,227.32,17.657
10,D,3,1,1,1115.805,1910.561,1406,245.201,227.32,17.881
10,D,3,1,1,1115.805,1910.561,1407,245.295,227.32,17.975
10,D,3,1,1,1115.805,1910.561,1408,245.268,227.32,17.948
10,D,3,1,1,1115.805,1910.561,1409,245.169,227.32,17.849
10,D,3,1,1,1115.805,1910.561,1410,245.066,227.32,17.746
10,D,3,1,1,1115.805,1910.561,1411,245.122,227.32,17.802
10,D,3,1,1,1115.805,1910.561,1412,245.162,227.32,17.842
10,D,3,1,1,1115.805,1910.561,1413,245.127,227.32,17.807
10,D,3,1,1,1115.805,1910.561,1414,244.758,227.32,17.438
10,D,3,1,1,1115.805,1910.561,1415,244.626,227.32,17.306
10,D,3,1,1,1115.805,1910.561,1416,244.542,227.32,17.222
10,D,3,1,1,1115.805,1910.561,1417,244.428,227.32,17.108
10,D,3,1,1,1115.805,1910.561,1418,243.829,227.32,16.509
10,D,3,1,1,1115.805,1910.561,1419,243.68,227.32,16.36
10,D,3,1,1,1115.805,1910.561,1420,243.595,227.32,16.275
10,D,3,1,1,1115.805,1910.561,1421,243.532,227.32,16.212
10,D,3,1,1,1115.805,1910.561,1422,243.556,227.32,16.236
10,D,3,1,1,1115.805,1910.561,1423,243.515,227.32,16.195
10,D,3,1,1,1115.805,1910.561,1424,243.45,227.32,16.13
10,D,3,1,1,1115.805,1910.561,1425,243.503,227.32,16.183
10,D,3,1,1,1115.805,1910.561,1426,244.006,227.32,16.686
10,D,3,1,1,1115.805,1910.561,1427,244.236,227.32,16.916
10,D,3,1,1,1115.805,1910.561,1428,244.381,227.32,17.061
10,D,3,1,1,1115.805,1910.561,1429,244.462,227.32,17.142
10,D,3,1,1,1115.805,1910.561,1430,243.626,227.32,16.306
10,D,3,1,1,1115.805,1910.561,1431,243.21,227.32,15.89
10,D,3,1,1,1115.805,1910.561,1432,243.007,227.32,15.687
10,D,3,1,1,1115.805,1910.561,1433,242.878,227.32,15.558
10,D,3,1,1,1115.805,1910.561,1434,242.997,227.32,15.677
10,D,3,1,1,1115.805,1910.561,1435,243,227.32,15.68
10,D,3,1,1,1115.805,1910.561,1436,243.001,227.32,15.681
10,D,3,1,1,1115.805,1910.561,1437,243.056,227.32,15.736
10,D,3,1,1,1115.805,1910.561,1438,242.717,227.32,15.397
10,D,3,1,1,1115.805,1910.561,1439,242.11,227.32,14.79
10,D,3,1,1,1115.805,1910.561,1440,242.007,227.32,14.687
10,D,3,1,1,1115.805,1910.561,1441,241.934,227.32,14.614
10,D,3,1,1,1115.805,1910.561,1442,241.924,227.32,14.604
10,D,3,1,1,1115.805,1910.561,1443,242.104,227.32,14.784
10,D,3,1,1,1115.805,1910.561,1444,242.204,227.32,14.884
10,D,3,1,1,1115.805,1910.561,1445,242.168,227.32,14.848
10,D,3,1,1,1115.805,1910.561,1446,242.011,227.32,14.691
10,D,3,1,1,1115.805,1910.561,1447,241.167,227.32,13.847
10,D,3,1,1,1115.805,1910.561,1448,241.107,227.32,13.787
10,D,3,1,1,1115.805,1910.561,1449,241.025,227.32,13.705
10,D,3,1,1,1115.805,1910.561,1450,240.79,227.32,13.47
10,D,3,1,1,1115.805,1910.561,1451,239.899,227.32,12.579
10,D,3,1,1,1115.805,1910.561,1452,239.74,227.32,12.42
10,D,3,1,1,1115.805,1910.561,1453,239.594,227.32,12.274
10,D,3,1,1,1115.805,1910.561,1454,239.541,227.32,12.221
10,D,3,1,1,1115.805,1910.561,1455,239.49,227.32,12.17
10,D,3,1,1,1115.805,1910.561,1456,239.366,227.32,12.046
10,D,3,1,1,1115.805,1910.561,1457,239.258,227.32,11.938
10,D,3,1,1,1115.805,1910.561,1458,239.275,227.32,11.955
10,D,3,1,1,1115.805,1910.561,1459,238.752,227.32,11.432
10,D,3,1,1,1115.805,1910.561,1460,238.571,227.32,11.251
10,D,3,1,1,1115.805,1910.561,1461,238.493,227.32,11.173
10,D,3,1,1,1115.805,1910.561,1462,238.433,227.32,11.113
10,D,3,1,1,1115.805,1910.561,1463,238.185,227.32,10.865
10,D,3,1,1,1115.805,1910.561,1464,237.639,227.32,10.319
10,D,3,1,1,1115.805,1910.561,1465,237.497,227.32,10.177
10,D,3,1,1,1115.805,1910.561,1466,237.4,227.32,10.08
10,D,3,1,1,1115.805,1910.561,1467,237.282,227.32,9.962
10,D,3,1,1,1115.805,1910.561,1468,236.889,227.32,9.569
10,D,3,1,1,1115.805,1910.561,1469,236.814,227.32,9.494
10,D,3,1,1,1115.805,1910.561,1470,236.744,227.32,9.424
10,D,3,1,1,1115.805,1910.561,1471,236.607,227.32,9.287
10,D,3,1,1,1115.805,1910.561,1472,235.961,227.32,8.641
10,D,3,1,1,1115.805,1910.561,1473,235.759,227.32,8.439
10,D,3,1,1,1115.805,1910.561,1474,235.588,227.32,8.268
10,D,3,1,1,1115.805,1910.561,1475,235.501,227.32,8.181
10,D,3,1,1,1115.805,1910.561,1476,235.039,227.32,7.719
10,D,3,1,1,1115.805,1910.561,1477,234.751,227.32,7.431
10,D,3,1,1,1115.805,1910.561,1478,234.633,227.32,7.313
10,D,3,1,1,1115.805,1910.561,1479,234.549,227.32,7.229
10,D,3,1,1,1115.805,1910.561,1480,234.132,227.32,6.812
10,D,3,1,1,1115.805,1910.561,1481,233.456,227.32,6.136
10,D,3,1,1,1115.805,1910.561,1482,233.279,227.32,5.959
10,D,3,1,1,1115.805,1910.561,1483,233.147,227.32,5.827
10,D,3,1,1,1115.805,1910.561,1484,232.772,227.32,5.452
10,D,3,1,1,1115.805,1910.561,1485,232.328,227.32,5.008
10,D,3,1,1,1115.805,1910.561,1486,231.768,227.32,4.448
10,D,3,1,1,1115.805,1910.561,1487,231.552,227.32,4.232
10,D,3,1,1,1115.805,1910.561,1488,231.278,227.32,3.958
10,D,3,1,1,1115.805,1910.561,1489,230.976,227.32,3.656
10,D,3,1,1,1115.805,1910.561,1490,230.561,227.32,3.241
10,D,3,1,1,1115.805,1910.561,1491,230.359,227.32,3.039
10,D,3,1,1,1115.805,1910.561,1492,229.956,227.32,2.636
10,D,3,1,1,1115.805,1910.561,1493,229.26,227.32,1.94
10,D,3,1,1,1115.805,1910.561,1494,229.01,227.32,1.69
10,D,3,1,1,1115.805,1910.561,1495,228.392,227.32,1.072
10,D,3,1,1,1115.805,1910.561,1496,228.077,227.32,0.757
10,D,3,1,1,1115.805,1910.561,1497,226.916,227.32,-0.404
10,D,3,1,1,1115.805,1910.561,1498,226.372,227.32,-0.948
10,D,3,1,1,1115.805,1910.561,1499,225.743,227.32,-1.577
10,D,3,1,1,1115.805,1910.561,1500,225.249,227.32,-2.071
10,D,3,1,1,1115.805,1910.561,1501,223.622,227.32,-3.698
10,D,3,1,1,1115.805,1910.561,1502,222.372,227.32,-4.948
10,D,3,1,1,1115.805,1910.561,1503,221.594,227.32,-5.726
10,D,3,1,1,1115.805,1910.561,1504,221.088,227.32,-6.232
10,D,3,1,1,1115.805,1910.561,1505,219.69,227.32,-7.63
10,D,3,1,1,1115.805,1910.561,1506,217.899,227.32,-9.421
10,D,3,1,1,1115.805,1910.561,1507,217.319,227.32,-10.001
10,D,3,1,1,1115.805,1910.561,1508,216.597,227.32,-10.723
10,D,3,1,1,1115.805,1910.561,1509,215.795,227.32,-11.525
10,D,3,1,1,1115.805,1910.561,1510,214.104,227.32,-13.216
10,D,3,1,1,1115.805,1910.561,1511,213.978,227.32,-13.342
10,D,3,1,1,1115.805,1910.561,1512,213.868,227.32,-13.452
10,D,3,1,1,1115.805,1910.561,1513,213.44,227.32,-13.88
10,D,3,1,1,1115.805,1910.561,1514,212.773,227.32,-14.547
10,D,3,1,1,1115.805,1910.561,1515,211.926,227.32,-15.394
10,D,3,1,1,1115.805,1910.561,1516,211.646,227.32,-15.674
10,D,3,1,1,1115.805,1910.561,1517,211.175,227.32,-16.145
10,D,3,1,1,1115.805,1910.561,1518,210.556,227.32,-16.764
10,D,3,1,1,1115.805,1910.561,1519,209.074,227.32,-18.246
10,D,3,1,1,1115.805,1910.561,1520,208.366,227.32,-18.954
10,D,3,1,1,1115.805,1910.561,1521,207.747,227.32,-19.573
10,D,3,1,1,1115.805,1910.561,1522,207.571,227.32,-19.749
10,D,3,1,1,1115.805,1910.561,1523,206.85,227.32,-20.47
10,D,3,1,1,1115.805,1910.561,1524,205.736,227.32,-21.584
10,D,3,1,1,1115.805,1910.561,1525,205.526,227.32,-21.794
10,D,3,1,1,1115.805,1910.561,1526,205.099,227.32,-22.221
10,D,3,1,1,1115.805,1910.561,1527,204.873,227.32,-22.447
10,D,3,1,1,1115.805,1910.561,1528,204.108,227.32,-23.212
10,D,3,1,1,1115.805,1910.561,1529,202.954,227.32,-24.366
10,D,3,1,1,1115.805,1910.561,1530,202.421,227.32,-24.899
10,D,3,1,1,1115.805,1910.561,1531,202.247,227.32,-25.073
10,D,3,1,1,1115.805,1910.561,1532,202.124,227.32,-25.196
10,D,3,1,1,1115.805,1910.561,1533,201.402,227.32,-25.918
10,D,3,1,1,1115.805,1910.561,1534,200.773,227.32,-26.547
10,D,3,1,1,1115.805,1910.561,1535,200.242,227.32,-27.078
10,D,3,1,1,1115.805,1910.561,1536,200.118,227.32,-27.202
10,D,3,1,1,1115.805,1910.561,1537,199.93,227.32,-27.39
10,D,3,1,1,1115.805,1910.561,1538,199.033,227.32,-28.287
10,D,3,1,1,1115.805,1910.561,1539,197.848,227.32,-29.472
10,D,3,1,1,1115.805,1910.561,1540,197.148,227.32,-30.172
10,D,3,1,1,1115.805,1910.561,1541,196.907,227.32,-30.413
10,D,3,1,1,1115.805,1910.561,1542,196.583,227.32,-30.737
10,D,3,1,1,1115.805,1910.561,1543,195.912,227.32,-31.408
10,D,3,1,1,1115.805,1910.561,1544,195.173,227.32,-32.147
10,D,3,1,1,1115.805,1910.561,1545,194.614,227.32,-32.706
10,D,3,1,1,1115.805,1910.561,1546,194.361,227.32,-32.959
10,D,3,1,1,1115.805,1910.561,1547,193.852,227.32,-33.468
10,D,3,1,1,1115.805,1910.561,1548,192.79,227.32,-34.53
10,D,3,1,1,1115.805,1910.561,1549,192.313,227.32,-35.007
10,D,3,1,1,1115.805,1910.561,1550,191.448,227.32,-35.872
10,D,3,1,1,1115.805,1910.561,1551,191.225,227.32,-36.095
10,D,3,1,1,1115.805,1910.561,1552,190.665,227.32,-36.655
10,D,3,1,1,1115.805,1910.561,1553,189.145,227.32,-38.175
10,D,3,1,1,1115.805,1910.561,1554,189.049,227.32,-38.271
10,D,3,1,1,1115.805,1910.561,1555,188.804,227.32,-38.516
10,D,3,1,1,1115.805,1910.561,1556,188.857,227.32,-38.463
10,D,3,1,1,1115.805,1910.561,1557,188.061,227.32,-39.259
10,D,3,1,1,1115.805,1910.561,1558,185.26,227.32,-42.06
10,D,3,1,1,1115.805,1910.561,1559,184.829,227.32,-42.491
10,D,3,1,1,1115.805,1910.561,1560,183.952,227.32,-43.368
10,D,3,1,1,1115.805,1910.561,1561,183.893,227.32,-43.427
10,D,3,1,1,1115.805,1910.561,1562,182.775,227.32,-44.545
10,D,3,1,1,1115.805,1910.561,1563,179.95,227.32,-47.37
10,D,3,1,1,1115.805,1910.561,1564,178.805,227.32,-48.515
10,D,3,1,1,1115.805,1910.561,1565,177.029,227.32,-50.291
10,D,3,1,1,1115.805,1910.561,1566,176.959,227.32,-50.361
10,D,3,1,1,1115.805,1910.561,1567,176.155,227.32,-51.165
10,D,3,1,1,1115.805,1910.561,1568,173.999,227.32,-53.321
10,D,3,1,1,1115.805,1910.561,1569,173.999,227.32,-53.321
10,D,3,1,1,1115.805,1910.561,1615,194.892,227.32,-32.428
10,D,3,1,1,1115.805,1910.561,1616,194.892,227.32,-32.428
10,D,3,1,1,1115.805,1910.561,1617,195.233,227.32,-32.087
10,D,3,1,1,1115.805,1910.561,1618,195.349,227.32,-31.971
10,D,3,1,1,1115.805,1910.561,1619,195.165,227.32,-32.155
10,D,3,1,1,1115.805,1910.561,1620,195.564,227.32,-31.756
10,D,3,1,1,1115.805,1910.561,1621,196.932,227.32,-30.388
10,D,3,1,1,1115.805,1910.561,1622,197.688,227.32,-29.632
10,D,3,1,1,1115.805,1910.561,1623,197.952,227.32,-29.368
10,D,3,1,1,1115.805,1910.561,1624,198.04,227.32,-29.28
10,D,3,1,1,1115.805,1910.561,1625,198.478,227.32,-28.842
10,D,3,1,1,1115.805,1910.561,1626,198.678,227.32,-28.642
10,D,3,1,1,1115.805,1910.561,1627,198.508,227.32,-28.812
10,D,3,1,1,1115.805,1910.561,1628,198.37,227.32,-28.95
10,D,3,1,1,1115.805,1910.561,1629,198.197,227.32,-29.123
10,D,3,1,1,1115.805,1910.561,1630,199.731,227.32,-27.589
10,D,3,1,1,1115.805,1910.561,1631,200.084,227.32,-27.236
10,D,3,1,1,1115.805,1910.561,1632,200.15,227.32,-27.17
10,D,3,1,1,1115.805,1910.561,1633,200.521,227.32,-26.799
10,D,3,1,1,1115.805,1910.561,1634,200.744,227.32,-26.576
10,D,3,1,1,1115.805,1910.561,1635,201.783,227.32,-25.537
10,D,3,1,1,1115.805,1910.561,1636,202.355,227.32,-24.965
10,D,3,1,1,1115.805,1910.561,1637,202.596,227.32,-24.724
10,D,3,1,1,1115.805,1910.561,1638,202.769,227.32,-24.551
10,D,3,1,1,1115.805,1910.561,1639,203.012,227.32,-24.308
10,D,3,1,1,1115.805,1910.561,1640,204.117,227.32,-23.203
10,D,3,1,1,1115.805,1910.561,1641,204.793,227.32,-22.527
10,D,3,1,1,1115.805,1910.561,1642,205.043,227.32,-22.277
10,D,3,1,1,1115.805,1910.561,1643,205.177,227.32,-22.143
10,D,3,1,1,1115.805,1910.561,1644,205.284,227.32,-22.036
10,D,3,1,1,1115.805,1910.561,1645,206.491,227.32,-20.829
10,D,3,1,1,1115.805,1910.561,1646,206.645,227.32,-20.675
10,D,3,1,1,1115.805,1910.561,1647,206.695,227.32,-20.625
10,D,3,1,1,1115.805,1910.561,1648,206.657,227.32,-20.663
10,D,3,1,1,1115.805,1910.561,1649,206.584,227.32,-20.736
10,D,3,1,1,1115.805,1910.561,1650,207.078,227.32,-20.242
10,D,3,1,1,1115.805,1910.561,1651,207.081,227.32,-20.239
10,D,3,1,1,1115.805,1910.561,1652,207.104,227.32,-20.216
10,D,3,1,1,1115.805,1910.561,1653,207.084,227.32,-20.236
10,D,3,1,1,1115.805,1910.561,1654,207.131,227.32,-20.189
10,D,3,1,1,1115.805,1910.561,1655,207.517,227.32,-19.803
10,D,3,1,1,1115.805,1910.561,1656,207.422,227.32,-19.898
10,D,3,1,1,1115.805,1910.561,1657,207.4,227.32,-19.92
10,D,3,1,1,1115.805,1910.561,1658,207.422,227.32,-19.898
10,D,3,1,1,1115.805,1910.561,1659,207.188,227.32,-20.132
10,D,3,1,1,1115.805,1910.561,1660,206.883,227.32,-20.437
10,D,3,1,1,1115.805,1910.561,1661,206.643,227.32,-20.677
10,D,3,1,1,1115.805,1910.561,1662,206.628,227.32,-20.692
10,D,3,1,1,1115.805,1910.561,1663,206.54,227.32,-20.78
10,D,3,1,1,1115.805,1910.561,1664,206.039,227.32,-21.281
10,D,3,1,1,1115.805,1910.561,1665,205.332,227.32,-21.988
10,D,3,1,1,1115.805,1910.561,1666,204.832,227.32,-22.488
10,D,3,1,1,1115.805,1910.561,1667,204.753,227.32,-22.567
10,D,3,1,1,1115.805,1910.561,1668,204.665,227.32,-22.655
10,D,3,1,1,1115.805,1910.561,1669,204.142,227.32,-23.178
10,D,3,1,1,1115.805,1910.561,1670,202.947,227.32,-24.373
10,D,3,1,1,1115.805,1910.561,1671,202.321,227.32,-24.999
10,D,3,1,1,1115.805,1910.561,1672,202.177,227.32,-25.143
10,D,3,1,1,1115.805,1910.561,1673,202.116,227.32,-25.204
10,D,3,1,1,1115.805,1910.561,1674,201.749,227.32,-25.571
10,D,3,1,1,1115.805,1910.561,1675,200.687,227.32,-26.633
10,D,3,1,1,1115.805,1910.561,1676,200.155,227.32,-27.165
10,D,3,1,1,1115.805,1910.561,1677,200.005,227.32,-27.315
10,D,3,1,1,1115.805,1910.561,1678,199.908,227.32,-27.412
10,D,3,1,1,1115.805,1910.561,1679,199.104,227.32,-28.216
10,D,3,1,1,1115.805,1910.561,1680,198.656,227.32,-28.664
10,D,3,1,1,1115.805,1910.561,1681,198.215,227.32,-29.105
10,D,3,1,1,1115.805,1910.561,1682,198.09,227.32,-29.23
10,D,3,1,1,1115.805,1910.561,1683,197.975,227.32,-29.345
10,D,3,1,1,1115.805,1910.561,1684,197.408,227.32,-29.912
10,D,3,1,1,1115.805,1910.561,1685,196.909,227.32,-30.411
10,D,3,1,1,1115.805,1910.561,1686,196.544,227.32,-30.776
10,D,3,1,1,1115.805,1910.561,1687,196.458,227.32,-30.862
10,D,3,1,1,1115.805,1910.561,1688,196.414,227.32,-30.906
10,D,3,1,1,1115.805,1910.561,1689,196.018,227.32,-31.302
10,D,3,1,1,1115.805,1910.561,1690,195.584,227.32,-31.736
10,D,3,1,1,1115.805,1910.561,1691,195.352,227.32,-31.968
10,D,3,1,1,1115.805,1910.561,1692,195.339,227.32,-31.981
10,D,3,1,1,1115.805,1910.561,1693,195.305,227.32,-32.015
10,D,3,1,1,1115.805,1910.561,1694,194.97,227.32,-32.35
10,D,3,1,1,1115.805,1910.561,1695,194.709,227.32,-32.611
10,D,3,1,1,1115.805,1910.561,1696,194.553,227.32,-32.767
10,D,3,1,1,1115.805,1910.561,1697,194.543,227.32,-32.777
10,D,3,1,1,1115.805,1910.561,1698,194.496,227.32,-32.824
10,D,3,1,1,1115.805,1910.561,1699,193.653,227.32,-33.667
10,D,3,1,1,1115.805,1910.561,1700,193.299,227.32,-34.021
10,D,3,1,1,1115.805,1910.561,1701,192.915,227.32,-34.405
10,D,3,1,1,1115.805,1910.561,1702,192.84,227.32,-34.48
10,D,3,1,1,1115.805,1910.561,1703,192.746,227.32,-34.574
10,D,3,1,1,1115.805,1910.561,1704,191.152,227.32,-36.168
10,D,3,1,1,1115.805,1910.561,1705,190.735,227.32,-36.585
10,D,3,1,1,1115.805,1910.561,1706,190.14,227.32,-37.18
10,D,3,1,1,1115.805,1910.561,1707,190.08,227.32,-37.24
10,D,3,1,1,1115.805,1910.561,1708,189.941,227.32,-37.379
10,D,3,1,1,1115.805,1910.561,1709,186.427,227.32,-40.893
10,D,3,1,1,1115.805,1910.561,1710,186.063,227.32,-41.257
10,D,3,1,1,1115.805,1910.561,1711,185.231,227.32,-42.089
10,D,3,1,1,1115.805,1910.561,1712,185.264,227.32,-42.056
10,D,3,1,1,1115.805,1910.561,1713,185.044,227.32,-42.276
10,D,3,1,1,1115.805,1910.561,1714,176.996,227.32,-50.324
10,D,3,1,1,1115.805,1910.561,1715,175.54,227.32,-51.78
10,D,3,1,1,1115.805,1910.561,1716,176.91,227.32,-50.41
10,D,3,1,1,1115.805,1910.561,1717,177.516,227.32,-49.804
10,D,3,1,1,1115.805,1910.561,1718,177.525,227.32,-49.795
10,D,3,1,1,1115.805,1910.561,1719,175.33,227.32,-51.99
10,D,3,1,1,1115.805,1910.561,1720,175.003,227.32,-52.317
10,D,3,1,1,1115.805,1910.561,1721,175.767,227.32,-51.553
10,D,3,1,1,1115.805,1910.561,1722,176.334,227.32,-50.986
10,D,3,1,1,1115.805,1910.561,1723,178.31,227.32,-49.01
10,D,3,1,1,1115.805,1910.561,1724,179.21,227.32,-48.11
10,D,3,1,1,1115.805,1910.561,1725,180.362,227.32,-46.958
10,D,3,1,1,1115.805,1910.561,1726,182.382,227.32,-44.938
10,D,3,1,1,1115.805,1910.561,1727,183.017,227.32,-44.303
10,D,3,1,1,1115.805,1910.561,1728,183.924,227.32,-43.396
10,D,3,1,1,1115.805,1910.561,1729,184.625,227.32,-42.695
10,D,3,1,1,1115.805,1910.561,1730,185.03,227.32,-42.29
10,D,3,1,1,1115.805,1910.561,1731,185.4,227.32,-41.92
10,D,3,1,1,1115.805,1910.561,1732,185.712,227.32,-41.608
10,D,3,1,1,1115.805,1910.561,1733,185.864,227.32,-41.456
10,D,3,1,1,1115.805,1910.561,1734,186.015,227.32,-41.305
10,D,3,1,1,1115.805,1910.561,1735,186.337,227.32,-40.983
10,D,3,1,1,1115.805,1910.561,1736,186.566,227.32,-40.754
10,D,3,1,1,1115.805,1910.561,1737,187.275,227.32,-40.045
10,D,3,1,1,1115.805,1910.561,1738,187.379,227.32,-39.941
10,D,3,1,1,1115.805,1910.561,1739,187.572,227.32,-39.748
10,D,3,1,1,1115.805,1910.561,1740,187.588,227.32,-39.732
10,D,3,1,1,1115.805,1910.561,1741,187.701,227.32,-39.619
10,D,3,1,1,1115.805,1910.561,1742,187.83,227.32,-39.49
10,D,3,1,1,1115.805,1910.561,1743,188.422,227.32,-38.898
10,D,3,1,1,1115.805,1910.561,1744,188.579,227.32,-38.741
10,D,3,1,1,1115.805,1910.561,1745,188.445,227.32,-38.875
10,D,3,1,1,1115.805,1910.561,1746,188.402,227.32,-38.918
10,D,3,1,1,1115.805,1910.561,1747,188.464,227.32,-38.856
10,D,3,1,1,1115.805,1910.561,1748,188.364,227.32,-38.956
10,D,3,1,1,1115.805,1910.561,1749,188.16,227.32,-39.16
10,D,3,1,1,1115.805,1910.561,1750,187.737,227.32,-39.583
10,D,3,1,1,1115.805,1910.561,1751,187.671,227.32,-39.649
10,D,3,1,1,1115.805,1910.561,1752,187.439,227.32,-39.881
10,D,3,1,1,1115.805,1910.561,1753,187.218,227.32,-40.102
10,D,3,1,1,1115.805,1910.561,1754,186.876,227.32,-40.444
10,D,3,1,1,1115.805,1910.561,1755,186.664,227.32,-40.656
10,D,3,1,1,1115.805,1910.561,1756,186.497,227.32,-40.823
10,D,3,1,1,1115.805,1910.561,1757,186.441,227.32,-40.879
10,D,3,1,1,1115.805,1910.561,1758,186.309,227.32,-41.011
10,D,3,1,1,1115.805,1910.561,1759,186.206,227.32,-41.114
10,D,3,1,1,1115.805,1910.561,1760,186.03,227.32,-41.29
10,D,3,1,1,1115.805,1910.561,1761,185.635,227.32,-41.685
10,D,3,1,1,1115.805,1910.561,1762,185.554,227.32,-41.766
10,D,3,1,1,1115.805,1910.561,1763,185.392,227.32,-41.928
10,D,3,1,1,1115.805,1910.561,1764,185.073,227.32,-42.247
10,D,3,1,1,1115.805,1910.561,1765,184.876,227.32,-42.444
10,D,3,1,1,1115.805,1910.561,1766,184.459,227.32,-42.861
10,D,3,1,1,1115.805,1910.561,1767,184.363,227.32,-42.957
10,D,3,1,1,1115.805,1910.561,1768,184.053,227.32,-43.267
10,D,3,1,1,1115.805,1910.561,1769,183.68,227.32,-43.64
10,D,3,1,1,1115.805,1910.561,1770,183.417,227.32,-43.903
10,D,3,1,1,1115.805,1910.561,1771,183.157,227.32,-44.163
10,D,3,1,1,1115.805,1910.561,1772,182.903,227.32,-44.417
10,D,3,1,1,1115.805,1910.561,1773,182.829,227.32,-44.491
10,D,3,1,1,1115.805,1910.561,1774,182.634,227.32,-44.686
10,D,3,1,1,1115.805,1910.561,1775,182.701,227.32,-44.619
10,D,3,1,1,1115.805,1910.561,1776,184.191,227.32,-43.129
10,D,3,1,1,1115.805,1910.561,1777,184.566,227.32,-42.754
10,D,3,1,1,1115.805,1910.561,1778,184.887,227.32,-42.433
10,D,3,1,1,1115.805,1910.561,1779,185.78,227.32,-41.54
10,D,3,1,1,1115.805,1910.561,1780,185.5,227.32,-41.82
10,D,3,1,1,1115.805,1910.561,1781,186.169,227.32,-41.151
10,D,3,1,1,1115.805,1910.561,1782,181.92,227.32,-45.4
10,D,3,1,1,1115.805,1910.561,1783,181.973,227.32,-45.347
10,D,3,1,1,1115.805,1910.561,1784,181.867,227.32,-45.453
10,D,3,1,1,1115.805,1910.561,1785,181.635,227.32,-45.685
10,D,3,1,1,1115.805,1910.561,1786,181.53,227.32,-45.79
10,D,3,1,1,1115.805,1910.561,1787,181.004,227.32,-46.316
10,D,3,1,1,1115.805,1910.561,1788,175.187,227.32,-52.133
10,D,3,1,1,1115.805,1910.561,1789,174.616,227.32,-52.704
10,D,3,1,1,1115.805,1910.561,1790,174.505,227.32,-52.815
10,D,3,1,1,1115.805,1910.561,1791,174.213,227.32,-53.107
10,D,3,1,1,1115.805,1910.561,1792,174.111,227.32,-53.209
10,D,3,1,1,1115.805,1910.561,1793,174.259,227.32,-53.061
10,D,3,1,1,1115.805,1910.561,1794,177.878,227.32,-49.442
10,D,3,1,1,1115.805,1910.561,1795,178.772,227.32,-48.548
10,D,3,1,1,1115.805,1910.561,1796,178.838,227.32,-48.482
10,D,3,1,1,1115.805,1910.561,1797,178.893,227.32,-48.427
10,D,3,1,1,1115.805,1910.561,1798,178.851,227.32,-48.469
10,D,3,1,1,1115.805,1910.561,1799,178.993,227.32,-48.327
10,D,3,1,1,1115.805,1910.561,1800,179.192,227.32,-48.128
10,D,3,1,1,1115.805,1910.561,1801,179.229,227.32,-48.091
10,D,3,1,1,1115.805,1910.561,1802,179.042,227.32,-48.278
10,D,3,1,1,1115.805,1910.561,1803,178.936,227.32,-48.384
10,D,3,1,1,1115.805,1910.561,1804,178.816,227.32,-48.504
10,D,3,1,1,1115.805,1910.561,1805,176.726,227.32,-50.594
10,D,3,1,1,1115.805,1910.561,1806,175.142,227.32,-52.178
10,D,3,1,1,1115.805,1910.561,1807,174.254,227.32,-53.066
10,D,3,1,1,1115.805,1910.561,1808,173.918,227.32,-53.402
10,D,3,1,1,1115.805,1910.561,1809,173.933,227.32,-53.387
10,D,3,1,1,1115.805,1910.561,1810,173.751,227.32,-53.569
10,D,3,1,1,1115.805,1910.561,1811,171.772,227.32,-55.548
10,D,3,1,1,1115.805,1910.561,1812,171.353,227.32,-55.967
